OrderID,Date,ProductID,StoreID,ChannelID,UnitsSold,GrossRevenue,DiscountAmount,NetRevenue,TotalCost
ORD113330,2024-12-24,P1035,S113,C1,3,386.1,38.61,347.49,231.51
ORD113331,2024-03-17,P1001,S113,C2,1,774.6,38.73,735.87,439.88
ORD113332,2023-06-03,P1128,S116,C1,2,61.66,6.17,55.49,34.08
ORD113333,2024-05-21,P1057,S125,C1,1,54.67,0.0,54.67,33.7
ORD113334,2024-03-25,P1058,S125,C2,5,2050.2,0.0,2050.2,1339.6
ORD113335,2023-08-16,P1098,S113,C1,1,30.97,1.55,29.42,24.62
ORD113336,2023-02-26,P1068,S125,C3,6,2713.74,135.69,2578.05,2058.6
ORD113337,2024-04-18,P1102,S114,C3,3,134.4,13.44,120.96,73.56
ORD113338,2024-02-27,P1150,S113,C2,3,456.6,0.0,456.6,311.88
ORD113339,2024-07-19,P1054,S108,C2,1,592.95,0.0,592.95,317.95
ORD113340,2023-04-03,P1143,S125,C2,6,1148.94,172.34,976.6,736.74
ORD113341,2024-01-29,P1086,S118,C1,6,29.46,2.95,26.51,20.34
ORD113342,2024-08-21,P1061,S113,C1,1,34.53,5.18,29.35,25.58
ORD113343,2024-10-13,P1148,S119,C2,5,1208.4,60.42,1147.98,642.4
ORD113344,2024-11-17,P1079,S126,C2,6,148.08,7.4,140.68,94.14
ORD113345,2023-06-04,P1021,S106,C2,3,4415.58,220.78,4194.8,2542.68
ORD113346,2023-05-07,P1046,S112,C2,2,60.08,6.01,54.07,35.44
ORD113347,2024-02-26,P1136,S111,C1,4,1328.56,0.0,1328.56,830.2
ORD113348,2023-12-05,P1083,S103,C2,1,20.4,0.0,20.4,12.08
ORD113349,2023-06-21,P1090,S111,C2,5,132.85,0.0,132.85,81.3
ORD113350,2023-03-16,P1110,S123,C2,4,91.76,4.59,87.17,59.48
ORD113351,2023-04-15,P1032,S108,C1,3,85.65,0.0,85.65,52.41
ORD113352,2023-09-05,P1015,S125,C2,2,1647.34,164.73,1482.61,1225.74
ORD113353,2024-06-24,P1071,S130,C2,1,666.3,0.0,666.3,386.02
ORD113354,2023-02-17,P1148,S107,C2,4,966.72,0.0,966.72,513.92
ORD113355,2023-03-18,P1021,S113,C2,4,5887.44,883.12,5004.32,3390.24
ORD113356,2023-07-13,P1116,S105,C2,3,76.68,3.83,72.85,49.98
ORD113357,2024-09-30,P1157,S120,C2,2,333.86,0.0,333.86,224.0
ORD113358,2024-12-24,P1016,S114,C1,3,1235.58,0.0,1235.58,659.67
ORD113359,2023-11-18,P1022,S117,C2,4,4262.72,213.14,4049.58,3250.52
ORD113360,2023-02-02,P1140,S123,C2,1,234.69,23.47,211.22,145.94
ORD113361,2023-01-09,P1018,S123,C3,3,2448.75,0.0,2448.75,1520.85
ORD113362,2024-09-19,P1119,S114,C3,4,206.6,10.33,196.27,118.92
ORD113363,2023-11-22,P1128,S127,C1,4,123.32,0.0,123.32,68.16
ORD113364,2023-02-26,P1051,S129,C1,4,379.72,0.0,379.72,285.24
ORD113365,2024-09-01,P1047,S118,C3,6,339.84,33.98,305.86,193.32
ORD113366,2024-01-22,P1084,S102,C2,2,13.76,0.0,13.76,8.68
ORD113367,2023-09-13,P1082,S123,C1,4,54.92,5.49,49.43,30.2
ORD113368,2023-11-27,P1138,S127,C2,7,499.45,49.94,449.51,366.17
ORD113369,2023-06-14,P1095,S116,C3,3,136.62,0.0,136.62,74.52
ORD113370,2024-11-11,P1155,S121,C2,2,170.26,17.03,153.23,97.08
ORD113371,2024-07-29,P1039,S111,C3,5,541.95,54.2,487.75,299.5
ORD113372,2023-05-26,P1045,S114,C3,6,605.34,30.27,575.07,320.1
ORD113373,2024-06-21,P1039,S124,C1,4,433.56,43.36,390.2,239.6
ORD113374,2023-05-12,P1105,S126,C1,1,10.33,1.03,9.3,6.65
ORD113375,2023-11-28,P1006,S104,C3,9,9469.26,0.0,9469.26,6862.05
ORD113376,2024-07-01,P1138,S101,C2,4,285.4,0.0,285.4,209.24
ORD113377,2023-01-27,P1124,S111,C2,1,27.75,5.55,22.2,19.03
ORD113378,2024-06-14,P1159,S112,C1,3,91.26,13.69,77.57,58.86
ORD113379,2023-06-15,P1154,S123,C1,2,401.04,0.0,401.04,258.28
ORD113380,2024-05-26,P1012,S101,C2,3,3052.44,610.49,2441.95,1790.49
ORD113381,2023-12-31,P1120,S123,C1,4,152.12,22.82,129.3,100.6
ORD113382,2023-01-20,P1081,S115,C2,1,41.66,0.0,41.66,22.63
ORD113383,2024-07-10,P1118,S121,C1,4,257.24,25.72,231.52,165.2
ORD113384,2023-07-10,P1140,S114,C1,4,938.76,0.0,938.76,583.76
ORD113385,2024-11-27,P1094,S124,C1,3,79.89,0.0,79.89,46.98
ORD113386,2024-09-05,P1001,S113,C2,7,5422.2,271.11,5151.09,3079.16
ORD113387,2023-05-21,P1139,S111,C2,6,1138.2,0.0,1138.2,625.8
ORD113388,2024-03-15,P1070,S119,C2,3,1344.21,134.42,1209.79,861.45
ORD113389,2023-09-22,P1074,S113,C2,4,1903.96,0.0,1903.96,1485.56
ORD113390,2024-03-16,P1094,S109,C2,3,79.89,3.99,75.9,46.98
ORD113391,2024-02-12,P1146,S128,C2,3,186.81,0.0,186.81,113.04
ORD113392,2023-08-05,P1085,S122,C1,6,72.84,0.0,72.84,45.96
ORD113393,2024-04-21,P1034,S106,C2,1,75.49,3.77,71.72,42.13
ORD113394,2023-07-10,P1118,S122,C2,4,257.24,51.45,205.79,165.2
ORD113395,2024-10-25,P1102,S108,C2,3,134.4,6.72,127.68,73.56
ORD113396,2024-11-22,P1011,S113,C2,6,4122.24,412.22,3710.02,2752.44
ORD113397,2023-05-02,P1086,S107,C2,7,34.37,1.72,32.65,23.73
ORD113398,2024-06-15,P1126,S104,C1,3,129.27,12.93,116.34,70.14
ORD113399,2024-11-10,P1142,S112,C3,6,1474.02,0.0,1474.02,872.28
ORD113400,2023-04-03,P1046,S116,C2,4,120.16,0.0,120.16,70.88
ORD113401,2024-06-24,P1084,S109,C2,5,34.4,0.0,34.4,21.7
ORD113402,2024-11-16,P1132,S103,C3,6,472.02,0.0,472.02,359.82
ORD113403,2023-06-14,P1094,S108,C3,4,106.52,10.65,95.87,62.64
ORD113404,2024-03-01,P1068,S108,C2,5,2261.45,0.0,2261.45,1715.5
ORD113405,2024-08-06,P1030,S117,C2,5,704.6,0.0,704.6,395.65
ORD113406,2023-09-01,P1007,S108,C2,3,2917.5,291.75,2625.75,2175.84
ORD113407,2023-06-23,P1111,S115,C2,3,144.57,28.91,115.66,102.6
ORD113408,2023-10-18,P1155,S114,C2,3,255.39,0.0,255.39,145.62
ORD113409,2023-09-03,P1097,S108,C2,2,23.62,2.36,21.26,15.66
ORD113410,2024-06-14,P1125,S122,C1,1,81.75,0.0,81.75,53.13
ORD113411,2023-09-29,P1109,S120,C1,4,259.16,25.92,233.24,187.2
ORD113412,2023-10-03,P1056,S120,C1,5,1030.4,103.04,927.36,678.95
ORD113413,2024-11-21,P1084,S113,C1,6,41.28,0.0,41.28,26.04
ORD113414,2024-02-28,P1044,S110,C1,2,112.2,0.0,112.2,60.36
ORD113415,2024-11-10,P1036,S117,C1,1,71.4,10.71,60.69,50.17
ORD113416,2024-06-03,P1095,S130,C2,1,45.54,4.55,40.99,24.84
ORD113417,2024-10-09,P1104,S113,C2,3,74.97,3.75,71.22,53.22
ORD113418,2023-05-23,P1158,S120,C2,5,125.1,6.26,118.84,78.75
ORD113419,2024-11-16,P1038,S113,C2,4,556.76,27.84,528.92,332.56
ORD113420,2024-11-21,P1047,S129,C2,3,169.92,16.99,152.93,96.66
ORD113421,2023-01-30,P1027,S108,C1,3,337.32,33.73,303.59,251.49
ORD113422,2023-09-18,P1152,S113,C3,5,641.5,96.22,545.28,358.9
ORD113423,2023-10-30,P1126,S114,C2,3,129.27,12.93,116.34,70.14
ORD113424,2023-11-03,P1053,S122,C3,2,94.54,0.0,94.54,72.18
ORD113425,2024-07-23,P1156,S122,C2,2,555.8,27.79,528.01,305.26
ORD113426,2024-05-25,P1113,S122,C2,1,19.39,0.0,19.39,14.0
ORD113427,2023-06-05,P1077,S122,C1,1,491.84,0.0,491.84,344.27
ORD113428,2024-03-21,P1062,S114,C3,5,3402.3,0.0,3402.3,1991.4
ORD113429,2024-12-13,P1092,S105,C1,5,169.8,16.98,152.82,103.5
ORD113430,2023-11-18,P1014,S126,C1,5,2532.7,126.64,2406.06,1654.4
ORD113431,2024-11-09,P1028,S110,C2,6,669.78,0.0,669.78,507.06
ORD113432,2024-04-19,P1150,S104,C3,6,913.2,0.0,913.2,623.76
ORD113433,2024-11-07,P1034,S105,C2,4,301.96,0.0,301.96,168.52
ORD113434,2024-10-21,P1027,S114,C1,3,337.32,33.73,303.59,251.49
ORD113435,2023-01-13,P1138,S113,C1,1,71.35,10.7,60.65,52.31
ORD113436,2024-08-08,P1152,S119,C1,1,128.3,0.0,128.3,71.78
ORD113437,2023-05-19,P1131,S118,C2,2,154.94,15.49,139.45,101.58
ORD113438,2024-08-25,P1017,S104,C1,4,4497.84,449.78,4048.06,2887.36
ORD113439,2024-08-13,P1135,S109,C2,2,31.06,4.66,26.4,20.24
ORD113440,2023-07-08,P1043,S127,C3,5,111.4,11.14,100.26,75.95
ORD113441,2023-02-18,P1002,S123,C3,6,3768.06,0.0,3768.06,2695.92
ORD113442,2023-11-03,P1148,S126,C1,3,725.04,108.76,616.28,385.44
ORD113443,2023-08-10,P1043,S101,C2,1,22.28,0.0,22.28,15.19
ORD113444,2024-02-09,P1106,S128,C2,3,47.94,0.0,47.94,33.27
ORD113445,2023-03-01,P1012,S126,C1,1,1017.48,101.75,915.73,596.83
ORD113446,2023-02-02,P1031,S113,C1,2,54.26,0.0,54.26,39.98
ORD113447,2023-11-16,P1141,S120,C3,4,770.08,77.01,693.07,441.92
ORD113448,2024-07-16,P1095,S108,C1,2,91.08,0.0,91.08,49.68
ORD113449,2023-08-19,P1160,S119,C2,2,380.74,76.15,304.59,214.4
ORD113450,2023-08-25,P1029,S124,C2,1,76.94,3.85,73.09,51.52
ORD113451,2023-04-30,P1143,S114,C2,2,382.98,19.15,363.83,245.58
ORD113452,2023-07-26,P1140,S101,C1,2,469.38,23.47,445.91,291.88
ORD113453,2023-08-07,P1148,S113,C1,4,966.72,0.0,966.72,513.92
ORD113454,2023-07-09,P1008,S122,C1,4,2700.0,0.0,2700.0,1865.2
ORD113455,2023-09-09,P1017,S121,C2,3,3373.38,0.0,3373.38,2165.52
ORD113456,2023-07-27,P1085,S114,C2,4,48.56,0.0,48.56,30.64
ORD113457,2024-05-12,P1019,S130,C1,3,3494.67,0.0,3494.67,1893.72
ORD113458,2023-09-05,P1011,S105,C1,3,2061.12,309.17,1751.95,1376.22
ORD113459,2024-07-05,P1130,S105,C2,5,364.7,0.0,364.7,281.55
ORD113460,2024-03-18,P1112,S108,C2,2,104.62,0.0,104.62,68.28
ORD113461,2024-04-13,P1136,S125,C2,2,664.28,0.0,664.28,415.1
ORD113462,2024-03-02,P1150,S123,C2,3,456.6,45.66,410.94,311.88
ORD113463,2024-11-05,P1023,S123,C2,1,1390.69,208.6,1182.09,848.19
ORD113464,2023-07-06,P1133,S126,C1,6,443.7,44.37,399.33,251.82
ORD113465,2024-12-19,P1008,S113,C1,6,4050.0,0.0,4050.0,2797.8
ORD113466,2023-05-31,P1060,S110,C3,5,347.6,17.38,330.22,236.9
ORD113467,2023-04-12,P1048,S118,C2,5,261.6,13.08,248.52,156.4
ORD113468,2024-08-27,P1038,S113,C2,3,417.57,0.0,417.57,249.42
ORD113469,2024-10-16,P1115,S114,C1,3,214.08,0.0,214.08,166.92
ORD113470,2023-03-09,P1020,S105,C2,4,3079.56,0.0,3079.56,2139.92
ORD113471,2024-03-14,P1130,S112,C1,1,72.94,7.29,65.65,56.31
ORD113472,2024-01-10,P1140,S114,C2,2,469.38,0.0,469.38,291.88
ORD113473,2023-06-10,P1107,S104,C2,3,38.88,3.89,34.99,26.85
ORD113474,2024-01-16,P1013,S130,C3,4,4444.4,0.0,4444.4,2874.32
ORD113475,2024-05-16,P1096,S102,C2,1,5.32,0.0,5.32,3.16
ORD113476,2024-02-24,P1101,S128,C1,5,136.95,0.0,136.95,75.55
ORD113477,2024-01-15,P1060,S103,C1,1,69.52,6.95,62.57,47.38
ORD113478,2024-10-09,P1059,S125,C1,1,631.56,31.58,599.98,356.83
ORD113479,2023-06-14,P1076,S116,C2,1,394.94,19.75,375.19,215.56
ORD113480,2024-04-01,P1160,S106,C2,4,761.48,76.15,685.33,428.8
ORD113481,2023-08-20,P1001,S108,C2,1,774.6,0.0,774.6,439.88
ORD113482,2024-12-12,P1082,S111,C1,4,54.92,5.49,49.43,30.2
ORD113483,2023-07-03,P1051,S124,C3,4,379.72,18.99,360.73,285.24
ORD113484,2024-09-28,P1088,S105,C2,3,47.85,9.57,38.28,28.26
ORD113485,2024-04-07,P1001,S108,C1,3,2323.8,232.38,2091.42,1319.64
ORD113486,2023-06-06,P1147,S120,C2,4,124.52,12.45,112.07,82.4
ORD113487,2024-07-08,P1074,S118,C2,6,2855.94,142.8,2713.14,2228.34
ORD113488,2023-06-26,P1156,S113,C1,4,1111.6,0.0,1111.6,610.52
ORD113489,2023-07-11,P1025,S103,C2,2,63.78,0.0,63.78,35.98
ORD113490,2023-09-10,P1094,S116,C3,7,186.41,9.32,177.09,109.62
ORD113491,2024-05-13,P1109,S108,C1,6,388.74,0.0,388.74,280.8
ORD113492,2023-10-14,P1128,S118,C1,1,30.83,1.54,29.29,17.04
ORD113493,2024-02-21,P1002,S108,C3,6,3768.06,0.0,3768.06,2695.92
ORD113494,2024-02-09,P1102,S130,C1,3,134.4,0.0,134.4,73.56
ORD113495,2023-05-24,P1024,S117,C2,5,501.95,25.1,476.85,358.75
ORD113496,2023-06-19,P1069,S116,C2,1,229.3,0.0,229.3,148.77
ORD113497,2023-08-13,P1009,S125,C2,3,1883.31,188.33,1694.98,1314.33
ORD113498,2023-06-12,P1010,S130,C2,2,1357.76,135.78,1221.98,1073.54
ORD113499,2024-11-02,P1123,S123,C3,8,170.56,25.58,144.98,101.04
ORD113500,2023-10-06,P1115,S117,C3,6,428.16,21.41,406.75,333.84
ORD113501,2023-10-23,P1144,S126,C2,2,161.36,0.0,161.36,122.76
ORD113502,2024-05-06,P1113,S106,C2,2,38.78,1.94,36.84,28.0
ORD113503,2024-07-30,P1096,S123,C2,4,21.28,0.0,21.28,12.64
ORD113504,2024-05-18,P1019,S120,C2,8,9319.12,0.0,9319.12,5049.92
ORD113505,2024-02-07,P1123,S116,C2,3,63.96,0.0,63.96,37.89
ORD113506,2024-12-14,P1037,S126,C2,5,315.7,15.78,299.92,210.9
ORD113507,2024-10-19,P1018,S121,C1,6,4897.5,244.88,4652.62,3041.7
ORD113508,2023-05-28,P1118,S122,C2,4,257.24,38.59,218.65,165.2
ORD113509,2023-04-27,P1095,S128,C3,5,227.7,11.38,216.32,124.2
ORD113510,2023-10-15,P1024,S121,C2,2,200.78,20.08,180.7,143.5
ORD113511,2024-09-02,P1088,S108,C1,5,79.75,0.0,79.75,47.1
ORD113512,2024-12-06,P1111,S106,C2,5,240.95,12.05,228.9,171.0
ORD113513,2024-05-28,P1080,S114,C2,3,56.79,8.52,48.27,37.29
ORD113514,2024-05-19,P1115,S108,C1,1,71.36,3.57,67.79,55.64
ORD113515,2023-06-20,P1081,S121,C2,2,83.32,0.0,83.32,45.26
ORD113516,2024-03-08,P1057,S125,C1,5,273.35,0.0,273.35,168.5
ORD113517,2023-05-15,P1036,S109,C3,4,285.6,14.28,271.32,200.68
ORD113518,2024-01-30,P1042,S128,C1,1,75.77,0.0,75.77,46.21
ORD113519,2023-05-22,P1130,S122,C2,2,145.88,0.0,145.88,112.62
ORD113520,2023-02-25,P1060,S130,C1,1,69.52,0.0,69.52,47.38
ORD113521,2024-12-08,P1115,S106,C2,9,642.24,64.22,578.02,500.76
ORD113522,2024-10-15,P1058,S113,C2,5,2050.2,0.0,2050.2,1339.6
ORD113523,2024-05-15,P1085,S119,C2,5,60.7,0.0,60.7,38.3
ORD113524,2024-04-02,P1098,S123,C1,1,30.97,0.0,30.97,24.62
ORD113525,2023-06-25,P1077,S128,C3,4,1967.36,0.0,1967.36,1377.08
ORD113526,2024-02-22,P1120,S127,C1,1,38.03,3.8,34.23,25.15
ORD113527,2024-06-30,P1148,S108,C3,8,1933.44,193.34,1740.1,1027.84
ORD113528,2024-01-30,P1138,S113,C3,6,428.1,0.0,428.1,313.86
ORD113529,2023-07-26,P1148,S122,C2,2,483.36,0.0,483.36,256.96
ORD113530,2023-10-14,P1005,S105,C2,4,1686.4,0.0,1686.4,941.48
ORD113531,2024-09-06,P1122,S130,C1,2,80.62,8.06,72.56,45.92
ORD113532,2023-07-06,P1117,S122,C1,4,80.36,0.0,80.36,48.4
ORD113533,2024-12-03,P1066,S125,C2,8,1518.32,0.0,1518.32,900.72
ORD113534,2024-07-06,P1051,S128,C1,6,569.58,0.0,569.58,427.86
ORD113535,2024-10-12,P1009,S106,C1,4,2511.08,0.0,2511.08,1752.44
ORD113536,2024-01-08,P1135,S113,C2,1,15.53,0.0,15.53,10.12
ORD113537,2023-06-13,P1135,S119,C3,4,62.12,6.21,55.91,40.48
ORD113538,2023-01-25,P1013,S125,C1,2,2222.2,0.0,2222.2,1437.16
ORD113539,2024-01-27,P1094,S122,C1,1,26.63,1.33,25.3,15.66
ORD113540,2023-10-19,P1089,S105,C2,1,24.61,1.23,23.38,18.37
ORD113541,2023-03-25,P1028,S119,C3,5,558.15,0.0,558.15,422.55
ORD113542,2024-11-09,P1088,S109,C3,7,111.65,22.33,89.32,65.94
ORD113543,2024-12-10,P1130,S112,C2,9,656.46,0.0,656.46,506.79
ORD113544,2023-10-01,P1053,S130,C2,1,47.27,0.0,47.27,36.09
ORD113545,2024-05-03,P1117,S105,C3,5,100.45,0.0,100.45,60.5
ORD113546,2023-10-30,P1156,S104,C2,3,833.7,125.06,708.64,457.89
ORD113547,2023-12-30,P1073,S113,C1,1,312.74,0.0,312.74,206.09
ORD113548,2024-04-01,P1018,S126,C2,2,1632.5,81.62,1550.88,1013.9
ORD113549,2023-11-01,P1048,S105,C2,3,156.96,7.85,149.11,93.84
ORD113550,2024-08-09,P1022,S103,C2,5,5328.4,532.84,4795.56,4063.15
ORD113551,2023-05-19,P1057,S113,C1,4,218.68,32.8,185.88,134.8
ORD113552,2024-05-03,P1104,S119,C1,4,99.96,5.0,94.96,70.96
ORD113553,2024-12-19,P1033,S105,C2,3,207.93,20.79,187.14,148.11
ORD113554,2024-09-13,P1083,S125,C2,1,20.4,2.04,18.36,12.08
ORD113555,2023-02-03,P1160,S125,C1,2,380.74,0.0,380.74,214.4
ORD113556,2023-03-25,P1043,S114,C2,4,89.12,0.0,89.12,60.76
ORD113557,2024-04-04,P1141,S101,C2,2,385.04,57.76,327.28,220.96
ORD113558,2024-11-06,P1049,S114,C3,6,114.72,17.21,97.51,62.28
ORD113559,2024-09-08,P1099,S107,C1,3,62.34,6.23,56.11,33.27
ORD113560,2024-10-22,P1026,S113,C3,2,61.0,0.0,61.0,36.3
ORD113561,2023-04-20,P1043,S123,C2,1,22.28,1.11,21.17,15.19
ORD113562,2024-01-15,P1139,S103,C2,5,948.5,0.0,948.5,521.5
ORD113563,2024-06-14,P1095,S101,C3,2,91.08,4.55,86.53,49.68
ORD113564,2024-04-01,P1092,S105,C3,5,169.8,16.98,152.82,103.5
ORD113565,2024-07-22,P1082,S102,C1,1,13.73,0.0,13.73,7.55
ORD113566,2023-06-05,P1040,S108,C2,3,358.59,53.79,304.8,202.53
ORD113567,2023-12-01,P1149,S112,C2,2,126.14,6.31,119.83,69.58
ORD113568,2023-11-24,P1063,S123,C3,5,891.8,0.0,891.8,497.2
ORD113569,2024-11-18,P1002,S101,C1,1,628.01,0.0,628.01,449.32
ORD113570,2023-05-29,P1146,S111,C2,1,62.27,0.0,62.27,37.68
ORD113571,2023-08-27,P1008,S129,C2,3,2025.0,101.25,1923.75,1398.9
ORD113572,2023-01-17,P1142,S116,C2,2,491.34,24.57,466.77,290.76
ORD113573,2023-04-21,P1043,S125,C2,2,44.56,0.0,44.56,30.38
ORD113574,2024-12-18,P1012,S114,C3,9,9157.32,1373.6,7783.72,5371.47
ORD113575,2024-09-11,P1036,S104,C1,1,71.4,10.71,60.69,50.17
ORD113576,2023-07-09,P1105,S106,C2,3,30.99,0.0,30.99,19.95
ORD113577,2024-05-28,P1088,S123,C1,1,15.95,0.0,15.95,9.42
ORD113578,2024-03-09,P1025,S126,C2,1,31.89,0.0,31.89,17.99
ORD113579,2024-10-24,P1049,S113,C1,6,114.72,0.0,114.72,62.28
ORD113580,2023-08-08,P1034,S114,C2,4,301.96,30.2,271.76,168.52
ORD113581,2024-12-27,P1105,S113,C2,3,30.99,1.55,29.44,19.95
ORD113582,2023-09-28,P1139,S101,C3,6,1138.2,56.91,1081.29,625.8
ORD113583,2024-06-08,P1041,S104,C1,3,362.46,0.0,362.46,219.6
ORD113584,2023-10-18,P1144,S130,C2,4,322.72,0.0,322.72,245.52
ORD113585,2024-05-05,P1066,S102,C1,7,1328.53,199.28,1129.25,788.13
ORD113586,2023-09-02,P1014,S111,C2,5,2532.7,253.27,2279.43,1654.4
ORD113587,2024-09-08,P1052,S120,C3,8,1065.12,53.26,1011.86,622.32
ORD113588,2024-04-10,P1140,S113,C3,3,704.07,35.2,668.87,437.82
ORD113589,2023-07-31,P1130,S130,C3,4,291.76,14.59,277.17,225.24
ORD113590,2024-12-03,P1117,S102,C3,4,80.36,0.0,80.36,48.4
ORD113591,2024-06-02,P1064,S126,C2,8,1027.92,0.0,1027.92,590.48
ORD113592,2023-11-10,P1125,S105,C2,3,245.25,0.0,245.25,159.39
ORD113593,2023-04-10,P1114,S106,C2,7,341.53,0.0,341.53,214.06
ORD113594,2024-12-12,P1127,S115,C2,4,290.44,14.52,275.92,187.76
ORD113595,2024-07-05,P1090,S126,C2,1,26.57,2.66,23.91,16.26
ORD113596,2024-05-03,P1082,S113,C2,3,41.19,2.06,39.13,22.65
ORD113597,2024-09-01,P1155,S109,C1,2,170.26,25.54,144.72,97.08
ORD113598,2024-03-19,P1152,S112,C1,2,256.6,0.0,256.6,143.56
ORD113599,2023-06-19,P1086,S104,C2,3,14.73,1.47,13.26,10.17
ORD113600,2023-06-23,P1033,S125,C3,2,138.62,27.72,110.9,98.74
ORD113601,2023-02-27,P1066,S128,C1,3,569.37,85.41,483.96,337.77
ORD113602,2023-02-15,P1081,S120,C2,5,208.3,0.0,208.3,113.15
ORD113603,2024-06-16,P1109,S113,C1,5,323.95,16.2,307.75,234.0
ORD113604,2024-09-14,P1051,S118,C2,3,284.79,28.48,256.31,213.93
ORD113605,2023-04-30,P1008,S116,C1,2,1350.0,135.0,1215.0,932.6
ORD113606,2024-02-24,P1132,S102,C2,3,236.01,11.8,224.21,179.91
ORD113607,2023-04-01,P1152,S112,C1,4,513.2,51.32,461.88,287.12
ORD113608,2023-10-30,P1014,S119,C3,5,2532.7,126.64,2406.06,1654.4
ORD113609,2024-08-01,P1051,S125,C1,1,94.93,0.0,94.93,71.31
ORD113610,2024-08-16,P1070,S111,C1,1,448.07,0.0,448.07,287.15
ORD113611,2024-11-24,P1122,S125,C1,4,161.24,0.0,161.24,91.84
ORD113612,2023-08-16,P1124,S123,C2,4,111.0,16.65,94.35,76.12
ORD113613,2024-11-24,P1055,S129,C3,2,1176.22,58.81,1117.41,754.86
ORD113614,2024-07-26,P1050,S130,C3,5,78.75,7.88,70.87,61.2
ORD113615,2023-09-05,P1065,S102,C2,5,2860.4,429.06,2431.34,1823.5
ORD113616,2023-08-28,P1039,S113,C2,4,433.56,43.36,390.2,239.6
ORD113617,2023-03-20,P1070,S123,C2,1,448.07,22.4,425.67,287.15
ORD113618,2024-11-04,P1043,S125,C2,6,133.68,0.0,133.68,91.14
ORD113619,2023-05-29,P1010,S103,C2,2,1357.76,67.89,1289.87,1073.54
ORD113620,2023-07-15,P1115,S118,C1,2,142.72,0.0,142.72,111.28
ORD113621,2023-10-29,P1126,S127,C2,6,258.54,12.93,245.61,140.28
ORD113622,2023-04-11,P1046,S107,C1,2,60.08,0.0,60.08,35.44
ORD113623,2024-08-12,P1065,S111,C1,1,572.08,57.21,514.87,364.7
ORD113624,2024-05-25,P1065,S112,C1,3,1716.24,0.0,1716.24,1094.1
ORD113625,2023-04-25,P1004,S112,C2,6,4058.34,0.0,4058.34,2776.26
ORD113626,2023-04-30,P1088,S116,C2,2,31.9,0.0,31.9,18.84
ORD113627,2023-01-17,P1074,S103,C2,3,1427.97,142.8,1285.17,1114.17
ORD113628,2024-11-24,P1151,S123,C3,9,1251.9,125.19,1126.71,836.82
ORD113629,2023-11-15,P1060,S105,C2,7,486.64,0.0,486.64,331.66
ORD113630,2024-04-24,P1128,S125,C1,3,92.49,0.0,92.49,51.12
ORD113631,2023-04-20,P1063,S101,C2,3,535.08,26.75,508.33,298.32
ORD113632,2023-06-18,P1030,S124,C2,5,704.6,35.23,669.37,395.65
ORD113633,2024-01-31,P1056,S111,C2,4,824.32,0.0,824.32,543.16
ORD113634,2023-06-02,P1142,S119,C2,1,245.67,49.13,196.54,145.38
ORD113635,2024-03-24,P1042,S106,C2,3,227.31,11.37,215.94,138.63
ORD113636,2024-11-06,P1136,S115,C2,5,1660.7,0.0,1660.7,1037.75
ORD113637,2023-08-12,P1107,S109,C1,5,64.8,3.24,61.56,44.75
ORD113638,2024-03-20,P1120,S101,C3,3,114.09,0.0,114.09,75.45
ORD113639,2024-10-31,P1121,S122,C2,1,36.6,3.66,32.94,23.83
ORD113640,2024-10-15,P1083,S105,C2,5,102.0,0.0,102.0,60.4
ORD113641,2023-01-06,P1097,S129,C1,3,35.43,0.0,35.43,23.49
ORD113642,2023-03-22,P1012,S115,C2,4,4069.92,0.0,4069.92,2387.32
ORD113643,2024-12-21,P1112,S101,C3,3,156.93,0.0,156.93,102.42
ORD113644,2024-11-07,P1114,S130,C2,3,146.37,0.0,146.37,91.74
ORD113645,2023-08-24,P1017,S105,C3,4,4497.84,0.0,4497.84,2887.36
ORD113646,2024-01-16,P1083,S125,C2,4,81.6,0.0,81.6,48.32
ORD113647,2024-02-23,P1082,S111,C3,8,109.84,5.49,104.35,60.4
ORD113648,2024-05-03,P1050,S116,C1,2,31.5,3.15,28.35,24.48
ORD113649,2024-07-02,P1011,S125,C2,1,687.04,0.0,687.04,458.74
ORD113650,2023-09-30,P1002,S102,C2,2,1256.02,0.0,1256.02,898.64
ORD113651,2024-10-12,P1034,S120,C1,2,150.98,15.1,135.88,84.26
ORD113652,2023-02-13,P1037,S105,C1,2,126.28,12.63,113.65,84.36
ORD113653,2023-01-24,P1034,S122,C2,2,150.98,22.65,128.33,84.26
ORD113654,2024-12-01,P1097,S105,C2,7,82.67,8.27,74.4,54.81
ORD113655,2023-05-10,P1068,S101,C3,4,1809.16,180.92,1628.24,1372.4
ORD113656,2024-12-28,P1018,S105,C1,7,5713.75,0.0,5713.75,3548.65
ORD113657,2023-07-29,P1014,S118,C2,1,506.54,50.65,455.89,330.88
ORD113658,2023-09-24,P1105,S130,C2,2,20.66,3.1,17.56,13.3
ORD113659,2023-01-21,P1150,S130,C2,5,761.0,76.1,684.9,519.8
ORD113660,2024-11-20,P1132,S122,C2,3,236.01,0.0,236.01,179.91
ORD113661,2023-09-20,P1122,S125,C2,3,120.93,6.05,114.88,68.88
ORD113662,2023-05-03,P1051,S126,C1,6,569.58,28.48,541.1,427.86
ORD113663,2023-12-20,P1113,S115,C1,5,96.95,0.0,96.95,70.0
ORD113664,2023-04-24,P1014,S108,C2,2,1013.08,50.65,962.43,661.76
